chamber,bill_id,vote_id,vote_chamber,motion,date,type,yes_count,no_count,other_count
lower,HB 292,NCV00010243,lower,M11 Not Concur,2014-06-12,other,115,1,4
lower,HB 292,NCV00010244,lower,M6 Reconsider,2014-06-12,other,113,2,5
lower,HB 569,NCV00010247,upper,Second Reading,2014-06-16,other,49,0,1
lower,HB 569,NCV00010248,upper,Third Reading,2014-06-17,other,49,0,1
upper,SB 370,NCV00010250,upper,Motion 9 To Concur,2014-06-16,other,48,1,1
upper,SB 463,NCV00010267,upper,Motion 9 To Concur,2014-06-17,other,49,0,1
lower,HB 558,NCV00010273,lower,M11 Concur,2014-06-18,other,111,0,9
lower,HB 1091,NCV00010284,lower,Second Reading,2014-06-18,other,114,0,6
lower,HB 777,NCV00010290,lower,M11 Concur,2014-06-18,other,111,3,6
lower,HB 894,NCV00010293,upper,Second Reading,2014-06-19,other,48,0,2
lower,HB 894,NCV00010294,upper,Amendment 1,2014-06-19,other,46,2,2
lower,HB 712,NCV00010307,upper,Second Reading,2014-06-19,other,48,0,2
lower,HB 712,NCV00010308,upper,Amendment 1,2014-06-19,other,48,0,2
lower,HB 531,NCV00010312,lower,M11 Concur  R2 Ruled Mat'l,2014-06-19,other,113,0,7
upper,SB 477,NCV00010322,upper,Motion 9 To Concur,2014-06-19,other,40,7,3
lower,HR 1259,NCV00010368,lower,R2 For Adoption,2014-06-24,other,110,0,10
upper,SB 793,NCV00010374,lower,A2 Riddell   Second Reading,2014-06-24,other,109,1,10
lower,HB 531,NCV00010380,lower,M11 Concur  R3 Ruled Mat'l,2014-06-23,other,80,30,10
lower,HB 267,NCV00010409,lower,M11 Concur,2014-06-26,other,112,0,8
upper,SB 58,NCV00010417,upper,Motion 9 To Concur,2014-06-26,other,45,0,5
lower,HB 346,NCV00010427,lower,M11 Concur,2014-06-25,other,112,0,8
upper,SB 523,NCV00010433,upper,Motion 9 To Concur  Second Reading,2014-06-26,other,45,0,5
lower,HB 712,NCV00010449,lower,M11 Concur,2014-06-25,other,87,26,7
upper,SB 523,NCV00010504,upper,Motion 9 To Concur  Third Reading,2014-06-30,other,48,0,2
upper,SB 614,NCV00010521,upper,Motion 9 To Concur,2014-07-01,other,0,49,1
upper,SB 105,NCV00010585,upper,Motion 9 To Concur,2014-07-15,other,47,0,3
lower,HB 644,NCV00010603,lower,M11 Concur,2014-07-16,other,105,0,15
upper,SB 201,NCV00010660,upper,Motion 9 To Concur,2014-07-24,other,49,0,1
upper,SB 793,NCV00010662,lower,M12 Suspend Rules  C RPT Adoption,2014-07-24,other,69,37,13
lower,HB 1054,NCV00010664,lower,M11 Not Concur Sen. Amd. 1,2014-07-24,other,109,0,10
lower,HB 1145,NCV00010667,lower,M11 Not Concur,2014-07-24,other,105,0,14
lower,HB 1145,NCV00010668,lower,M4 Previous Question,2014-07-24,other,69,36,14
lower,HB 1133,NCV00010681,lower,"A5 Martin, G.   Second Reading",2014-07-25,other,87,4,28
upper,SB 877,NCV00010693,lower,Second Reading,2014-07-25,other,100,0,19
upper,SB 793,NCV00010695,lower,M4 Previous Question  C RPT Adoption,2014-07-25,other,63,35,21
lower,HB 27,NCV00010696,lower,M11 Concur,2014-07-25,other,100,0,19
lower,HB 1181,NCV00010715,lower,M11 Not Concur,2014-07-30,other,106,0,13
upper,SB 883,NCV00010717,lower,Second Reading,2014-07-30,other,68,39,12
lower,HB 366,NCV00010734,lower,R2 Ruled Mat'l   C RPT Adoption,2014-07-31,other,92,20,7
lower,HB 1145,NCV00010739,lower,M6 Reconsider  C RPT Adoption,2014-07-31,other,110,2,7
lower,HB 272,NCV00010746,lower,C RPT Adoption,2014-08-01,other,110,0,9
upper,SB 403,NCV00010748,upper,Motion 9 To Concur,2014-08-01,other,32,11,7
upper,SB 163,NCV00010757,upper,Conference Rpt Motion 8 To Adopt,2014-07-31,other,45,0,5
lower,HB 366,NCV00010761,lower,R3 Ruled Mat'l   C RPT Adoption,2014-08-01,other,88,19,12
lower,HB 1133,NCV00010766,lower,M11 Concur,2014-08-01,other,100,10,9
lower,HB 1086,NCV00010780,lower,Motion 12 - Add to Cal.,2014-08-15,other,83,6,30
lower,HB 1086,NCV00010781,lower,M11 Concur,2014-08-15,other,77,13,29
