state,session,chamber,bill_id,title,created_at,updated_at,type,subjects
nc,2013,lower,HB 638,Increase Membership of Area Boards.,2013-04-13 03:12:11.448000,2014-03-05 01:10:16.599000,bill,State Agencies|Other|Public Services|Municipal and County Issues
nc,2013,lower,HB 639,WC Ins. Cancellation/Elec. Communications.,2013-04-13 03:12:12.690000,2014-03-05 01:14:35.894000,bill,Labor and Employment|Public Services|Insurance
nc,2013,lower,HB 640,Reporting of Gifts.,2013-04-13 03:12:12.908000,2014-03-05 01:13:01.104000,bill,Government Reform|Legal Issues|Legislative Affairs|Public Services|Campaign Finance and Election Issues|State Agencies
nc,2013,lower,HB 641,Amend Conditional Discharge/1st Drug Offense.,2013-04-13 03:12:13.199000,2014-03-05 01:10:31.003000,bill,Drugs|Public Services|Judiciary|Legislative Affairs|Crime
nc,2013,lower,HB 642,Lower Corporate Income Tax Rate.,2013-04-13 03:12:13.418000,2014-03-05 01:12:26.117000,bill,"Public Services|Business and Consumers|Budget, Spending, and Taxes"
nc,2013,lower,HB 643,Protect Officers from Retaliation.,2013-04-13 03:12:13.628000,2014-03-05 01:11:48.663000,bill,Government Reform|Legal Issues|Municipal and County Issues|Public Services|Civil Liberties and Civil Rights|Labor and Employment|Crime
nc,2013,lower,HB 644,Prevent Hazardous Drug Exposure.,2013-04-13 03:12:13.880000,2014-11-01 00:03:47.986000,bill,Municipal and County Issues|Legislative Affairs|Drugs|Public Services|Labor and Employment|Other|Health|State Agencies
nc,2013,lower,HB 645,Energy Savings Contracting Amendments.,2013-04-13 03:12:14.123000,2014-03-05 01:14:03.789000,bill,Municipal and County Issues|Labor and Employment|Public Services|Environmental|State Agencies|Business and Consumers
nc,2013,lower,HB 646,Airports Exempt From Local Tree Ordinances.,2013-04-13 03:12:14.593000,2014-03-05 01:12:45.271000,bill,Transportation|Legislative Affairs|Municipal and County Issues|Public Services|Environmental|Other|Legal Issues
nc,2013,lower,HB 647,Nondiscrimination in State/Teacher Employment.,2013-04-13 03:12:16.174000,2014-03-05 01:09:51.497000,bill,Municipal and County Issues|Public Services|Sexual Orientation and Gender Issues|Civil Liberties and Civil Rights|Labor and Employment|State Agencies|Education
nc,2013,lower,HB 648,Vote Centers for Second Primaries.,2013-04-13 03:12:16.531000,2014-03-05 01:13:09.293000,bill,Campaign Finance and Election Issues|State Agencies|Public Services|Municipal and County Issues
nc,2013,lower,HB 649,Small Group Health Ins. Technical Changes.,2013-04-13 03:12:16.754000,2014-03-05 01:08:42.046000,bill,Commerce|Legal Issues|Legislative Affairs|Public Services|Judiciary|Crime|Labor and Employment|Other|Health|Business and Consumers|Insurance
nc,2013,lower,HB 65,Restore Partisan Judicial Elections.,2013-02-05 19:39:51.010000,2014-03-05 01:11:53.116000,bill,Campaign Finance and Election Issues|State Agencies|Public Services|Judiciary
nc,2013,lower,HB 650,Guaranty Association Act Amendments.,2013-04-13 03:12:17.106000,2014-03-05 01:09:57.544000,bill,"Senior Issues|Legislative Affairs|Public Services|Health|Budget, Spending, and Taxes|Federal, State, and Local Relations|Business and Consumers|Insurance"
nc,2013,lower,HB 651,Disclosure of Premium Increases Due to PPACA.,2013-04-13 03:12:17.400000,2014-03-05 01:12:47.877000,bill,Commerce|Public Services|Other|Health|Insurance
nc,2013,lower,HB 652,Modify Judicial Discipline.,2013-04-13 03:12:17.695000,2014-03-05 01:14:37.651000,bill,Legal Issues|Legislative Affairs|Public Services|Judiciary|Civil Liberties and Civil Rights|Family and Children Issues|Other|State Agencies|Business and Consumers
nc,2013,lower,HB 653,Citizens United Disclosures.,2013-04-13 03:12:17.950000,2014-03-05 01:12:33.741000,bill,"Commerce|Government Reform|Public Services|Campaign Finance and Election Issues|Other|Federal, State, and Local Relations|Budget, Spending, and Taxes|Business and Consumers"
nc,2013,lower,HB 654,Energy Savings Incentives/State Agencies.,2013-04-13 03:12:18.223000,2014-03-05 01:07:08.358000,bill,"Commerce|Public Services|Budget, Spending, and Taxes|Environmental"
nc,2013,lower,HB 655,Political Robo Calls.,2013-04-13 03:12:18.503000,2014-03-05 01:05:56.939000,bill,Campaign Finance and Election Issues|Commerce|Public Services|Technology and Communication
nc,2013,lower,HB 656,Forfeiture for Speeding to Elude Revisions.,2013-04-13 03:12:18.742000,2014-03-05 01:10:09.173000,bill,Transportation|Legal Issues|Legislative Affairs|Public Services|Judiciary|Crime
nc,2013,lower,HB 657,Study/Highway Patrol Warning Tickets.,2013-04-13 03:12:19.113000,2014-03-05 01:05:39.538000,bill,Transportation|Legal Issues|Legislative Affairs|Public Services|Judiciary|Crime|State Agencies
nc,2013,lower,HB 658,Use Actual Alcohol Concentration Result.,2013-04-13 03:12:19.397000,2014-03-05 01:11:50.421000,bill,Transportation|Legal Issues|Drugs|Public Services|Crime|Education
nc,2013,lower,HB 659,County and City Ethics.,2013-04-13 03:12:19.855000,2014-03-05 01:05:10.449000,bill,"Legal Issues|Municipal and County Issues|Public Services|Budget, Spending, and Taxes|State Agencies|Education"
nc,2013,lower,HB 66,Captivity License and Permit Amendments.-AB,2013-02-05 19:39:51.197000,2014-12-03 01:26:24.188000,bill,Legal Issues|Legislative Affairs|Resolutions|Public Services|Environmental|State Agencies|Animal Rights and Wildlife Issues
nc,2013,lower,HB 660,Amend Funeral Procession Law.,2013-04-13 03:12:20.069000,2014-03-05 01:12:26.525000,bill,Public Services|Other|Transportation|Legal Issues|Crime
nc,2013,lower,HB 661,Rewrite Landscape Contractor Laws.,2013-04-13 03:12:23.708000,2014-03-05 01:14:51.494000,bill,Legal Issues|Legislative Affairs|Labor and Employment|Public Services|Executive Branch|Environmental|Other|Housing and Property|State Agencies
nc,2013,lower,HB 662,Limited License/Install Backflow Assemblies.,2013-04-13 03:12:24.277000,2014-03-05 01:14:01.494000,bill,Legal Issues|Legislative Affairs|Public Services|Agriculture and Food|Labor and Employment|Other|Housing and Property|State Agencies
nc,2013,lower,HB 663,Define Practice of Law.,2013-04-13 03:12:24.606000,2014-07-09 00:27:27.218000,bill,Agriculture and Food|Public Services|Other|Legal Issues
nc,2013,lower,HB 664,Cell Tower Deployment Act.,2013-04-13 03:12:24.912000,2014-09-20 00:18:59.999000,bill,Technology and Communication|Public Services|Municipal and County Issues|Legislative Affairs|Legal Issues
nc,2013,lower,HB 665,Inspection Requirements for Salvaged Vehicles.,2013-04-13 03:12:25.322000,2014-03-05 01:14:33.447000,bill,Commerce|Transportation|Legal Issues|Public Services|Other|State Agencies
nc,2013,lower,HB 666,Study/Silent Alarms in Schools.,2013-04-13 03:12:25.609000,2014-03-05 01:08:54.229000,bill,Legislative Affairs|Public Services|Other|Health|Housing and Property|State Agencies|Education
nc,2013,lower,HB 669,2013 Appointments Bill.,2013-04-13 03:12:26.626000,2014-03-05 01:09:12.247000,bill,"Legislative Affairs|Public Services|Recreation|Crime|Labor and Employment|Other|Health|Housing and Property|Business and Consumers|Animal Rights and Wildlife Issues|Campaign Finance and Election Issues|Government Reform|Transportation|Legal Issues|Municipal and County Issues|Drugs|Judiciary|Environmental|Federal, State, and Local Relations|Arts and Humanities|Budget, Spending, and Taxes|Commerce|Social Issues|Gambling and Gaming|Family and Children Issues|Senior Issues|Civil Liberties and Civil Rights|Technology and Communication|Military|Agriculture and Food|State Agencies|Education|Insurance|Science and Medical Research"
nc,2013,lower,HB 67,Permanent License Plates for Charter Schools.,2013-02-05 19:39:51.307000,2014-03-05 01:15:38.930000,bill,Public Services|Education|Transportation|Legal Issues
nc,2013,lower,HB 670,DSS Study/Extend Foster Care to Age 21.,2013-04-13 03:12:26.983000,2014-03-05 01:08:38.324000,bill,"Family and Children Issues|Legislative Affairs|Public Services|Health|Budget, Spending, and Taxes|State Agencies"
nc,2013,lower,HB 671,Mills River/Deannexation.,2013-04-13 03:12:27.233000,2014-03-05 01:09:18.568000,bill,"Municipal and County Issues|Legislative Affairs|Environmental|Budget, Spending, and Taxes|Housing and Property|Legal Issues"
nc,2013,lower,HB 672,Charter School Election.,2013-04-13 03:12:27.733000,2014-03-05 01:07:20.354000,bill,Senior Issues|Municipal and County Issues|Public Services|Labor and Employment|Health|State Agencies|Education|Insurance
nc,2013,lower,HB 673,Bioptic Lenses for Drivers License Tests.,2013-04-13 03:12:28.154000,2014-03-05 01:08:41.759000,bill,Health|Public Services|Education|Transportation|Legal Issues
nc,2013,lower,HB 674,Study Medicaid Provider Hearings.,2013-04-13 03:12:28.385000,2014-03-05 01:09:20.555000,bill,Legislative Affairs|Public Services|Labor and Employment|Other|Health|Business and Consumers|Insurance|Welfare and Poverty
nc,2013,lower,HB 675,Amend Pharmacy Laws.,2013-04-13 03:12:28.623000,2014-03-05 01:08:00.115000,bill,Legal Issues|Legislative Affairs|Public Services|Labor and Employment|Health|State Agencies
nc,2013,lower,HB 676,Eliminate Dietetics/Nutrition Board.,2013-04-13 03:12:28.897000,2014-03-05 01:15:12.084000,bill,Senior Issues|Legal Issues|Public Services|Labor and Employment|Health|State Agencies|Insurance|Welfare and Poverty
nc,2013,lower,HB 677,Consolidation of Certain Fire Districts.,2013-04-13 03:12:29.373000,2014-06-27 00:18:50.047000,bill,Commerce|Legislative Affairs|Municipal and County Issues|Environmental|Drugs|Public Services|Labor and Employment|Other|Health|State Agencies|Legal Issues
nc,2013,lower,HB 678,Study/Access to Credit.,2013-04-13 03:12:29.620000,2014-03-05 01:09:16.158000,bill,Commerce|State Agencies|Business and Consumers|Public Services|Legislative Affairs
nc,2013,lower,HB 679,Utilities/The Military Good Neighbor Act.,2013-04-13 03:12:29.913000,2014-03-05 01:12:12.036000,bill,Military|State Agencies|Public Services|Legislative Affairs|Commerce
nc,2013,lower,HB 68,Establish Ombudsman/Foster Care/Gaston County.,2013-02-05 19:39:51.480000,2014-03-05 01:15:20.711000,bill,Public Services|Municipal and County Issues|Other|Family and Children Issues|Legislative Affairs
nc,2013,lower,HB 680,Start-Ups Act/New Markets Tax Credit Act.,2013-04-13 03:12:30.156000,2014-07-23 00:23:32.106000,bill,"Commerce|Public Services|Labor and Employment|Budget, Spending, and Taxes|State Agencies|Business and Consumers"
nc,2013,lower,HB 681,Full-Service Community Schools Pilot Program.,2013-04-13 03:12:30.381000,2014-03-05 01:11:31.432000,bill,Public Services|Other|Education|State Agencies|Legislative Affairs
nc,2013,lower,HB 682,New Markets Jobs Act.,2013-04-13 03:12:30.778000,2014-03-05 01:05:48.524000,bill,"Commerce|Public Services|Other|Federal, State, and Local Relations|Budget, Spending, and Taxes|State Agencies|Business and Consumers"
nc,2013,lower,HB 683,Commonsense Consumption Act.,2013-04-13 03:12:31.059000,2014-03-05 01:13:49.951000,bill,Legal Issues|Legislative Affairs|Public Services|Judiciary|Agriculture and Food|Health
nc,2013,lower,HB 684,Increase Driveway Safety on Curvy Roads.,2013-04-13 03:12:31.463000,2014-03-05 01:14:56.618000,bill,Public Services|Other|Transportation|Legislative Affairs
nc,2013,lower,HB 685,Prohibited Imitation Controlled Substances.,2013-04-13 03:12:31.688000,2014-03-05 01:08:13.347000,bill,Drugs|Commerce|Public Services|Crime
nc,2013,lower,HB 686,NC Seafood Park/Name Change.,2013-04-13 03:12:31.897000,2014-03-05 01:08:53.152000,bill,Commerce|Transportation|Legal Issues|Legislative Affairs|Public Services|Agriculture and Food|Environmental|Other
nc,2013,lower,HB 687,Homeless Shelters/Remove Age Limits.,2013-04-13 03:12:32.182000,2014-03-05 01:15:20.041000,bill,Legislative Affairs|Family and Children Issues|Public Services|Other|Housing and Property|Welfare and Poverty
nc,2013,lower,HB 688,Amend Continuing Ed Req's/Cert. Well K'ors.,2013-04-13 03:12:32.407000,2014-06-18 00:20:02.316000,bill,Legal Issues|Legislative Affairs|Public Services|Agriculture and Food|Labor and Employment|Other|Housing and Property|State Agencies|Education
nc,2013,lower,HB 689,Ella Baker Voter Empowerment Act.,2013-04-13 03:12:32.667000,2014-03-05 01:15:22.277000,bill,"Transportation|Legal Issues|Municipal and County Issues|Public Services|Immigration|Campaign Finance and Election Issues|Labor and Employment|Technology and Communication|Budget, Spending, and Taxes|State Agencies|Education|Legislative Affairs"
nc,2013,lower,HB 69,Opportunity Advancement Zones.,2013-02-05 19:39:51.665000,2014-03-05 01:06:23.981000,bill,"Commerce|Municipal and County Issues|Public Services|Labor and Employment|Budget, Spending, and Taxes|Business and Consumers"
nc,2013,lower,HB 691,Limit Soldiers CC Tuition.,2013-04-13 03:12:33.452000,2014-05-20 00:05:18.240000,bill,Military|Public Services|Education|Labor and Employment
nc,2013,lower,HB 692,Amend Predatory Lending Law.,2013-04-13 03:12:33.729000,2014-03-05 01:09:49.969000,bill,Commerce|Public Services|Legislative Affairs|Housing and Property
nc,2013,lower,HB 693,Eliminate Exceptions/Med Treatment/Minors.,2013-04-13 03:12:34.002000,2014-03-05 01:14:10.061000,bill,Family and Children Issues|Drugs|Public Services|Sexual Orientation and Gender Issues|Health|Reproductive Issues
nc,2013,lower,HB 694,Clarify Input on Repro/Character Ed.,2013-04-13 03:12:34.266000,2014-03-05 01:13:27.269000,bill,Municipal and County Issues|Family and Children Issues|Public Services|Other|Health|Reproductive Issues|State Agencies|Education
nc,2013,lower,HB 695,"Family, Faith, and Freedom Protection Act.",2013-04-13 03:12:34.642000,2014-03-05 01:13:31.738000,bill,Commerce|Social Issues|Legal Issues|Family and Children Issues|Public Services|Municipal and County Issues|Judiciary|Sexual Orientation and Gender Issues|Trade|Labor and Employment|Other|Health|Technology and Communication|Reproductive Issues|State Agencies|Civil Liberties and Civil Rights|Business and Consumers|Insurance|Legislative Affairs
nc,2013,lower,HB 697,Shoot Firearm Near School/Increase Penalty.,2013-04-13 03:12:36.280000,2014-03-05 01:14:03.314000,bill,Housing and Property|Public Services|Education|Guns|Crime
nc,2013,lower,HB 698,Background Checks for Firefighters.,2013-04-13 03:12:36.494000,2014-06-27 00:18:50.579000,bill,Legal Issues|Legislative Affairs|Public Services|Judiciary|Crime|Labor and Employment|Other|Health|State Agencies
nc,2013,lower,HB 699,Clerk Summons Jurors/Magistrate Eligibility.,2013-04-13 03:12:36.779000,2014-03-05 01:14:52.373000,bill,Public Services|Crime|Judiciary|Legal Issues
nc,2013,lower,HB 7,Eugenics Compensation Program.,2013-02-05 19:39:02.909000,2014-05-15 00:06:33.675000,bill,"Commerce|Legal Issues|Family and Children Issues|Public Services|Civil Liberties and Civil Rights|Health|Budget, Spending, and Taxes|Reproductive Issues|State Agencies|Business and Consumers|Science and Medical Research"
nc,2013,lower,HB 70,North Carolina Health Plan.,2013-02-05 19:39:51.879000,2014-03-05 01:11:35.729000,bill,State Agencies|Public Services|Health|Insurance|Legislative Affairs
nc,2013,lower,HB 700,Omnibus State IT Governance Changes.,2013-04-13 03:12:37.039000,2014-03-05 01:09:45.174000,bill,"Legislative Affairs|Public Services|Executive Branch|Labor and Employment|Technology and Communication|Budget, Spending, and Taxes|State Agencies|Business and Consumers"
nc,2013,lower,HB 701,IT Purchasing/Convenience Contracts.,2013-04-13 03:12:37.360000,2014-03-05 01:08:31.406000,bill,Commerce|Legislative Affairs|Public Services|Labor and Employment|Technology and Communication|Business and Consumers
nc,2013,lower,HB 702,Tourism ABC Permits.,2013-04-13 03:12:37.597000,2014-03-05 01:07:56.773000,bill,Commerce|State Agencies|Other|Legal Issues|Public Services
nc,2013,lower,HB 703,Local Govt Authority/Precious Metals Dealers.,2013-04-13 03:12:37.860000,2014-03-05 01:08:09.516000,bill,Commerce|Public Services|Other|Legal Issues|Municipal and County Issues
nc,2013,lower,HB 704,Study and Encourage Use of Telemedicine.,2013-04-13 03:12:38.069000,2014-03-05 01:12:44.897000,bill,Senior Issues|Legislative Affairs|Drugs|Public Services|Health|Technology and Communication
nc,2013,lower,HB 705,Preemption Affirmation Act.,2013-04-13 03:12:38.287000,2014-03-05 01:11:36.752000,bill,Public Services|Legal Issues|Municipal and County Issues|Guns
nc,2013,lower,HB 706,Preserve Landfill Space.,2013-04-13 03:12:38.564000,2014-03-05 01:15:33.147000,bill,Commerce|Legislative Affairs|Public Services|Environmental|Health|Housing and Property|Business and Consumers
nc,2013,lower,HB 707,Ensure Safe Navigation Channels.,2013-04-13 03:12:38.814000,2014-03-05 01:05:42.407000,bill,Commerce|Transportation|Legislative Affairs|Municipal and County Issues|Public Services|Environmental
