state,session,chamber,bill_id,vote_id,vote_chamber,motion,date,type,yes_count,no_count,other_count
nc,2011,lower,HB 153,NCV00003795,lower,A2 Howard\Third Reading,2011-04-06 15:36:00,other,115,0,5
nc,2011,lower,HB 199,NCV00003796,lower,Second Reading,2011-04-06 14:23:00,other,117,0,3
nc,2011,lower,HB 234,NCV00003797,upper,Amendment 1,2011-04-05 15:19:00,other,50,0,0
nc,2011,lower,HB 234,NCV00003798,upper,Second Reading,2011-04-05 15:20:00,other,50,0,0
nc,2011,lower,HB 362,NCV00003804,lower,Second Reading,2011-04-06 14:39:00,other,118,0,2
nc,2011,upper,SB 46,NCV00003811,upper,Motion 9\To Concur,2011-04-06 15:50:00,other,50,0,0
nc,2011,upper,SB 49,NCV00003812,upper,Motion 9\To Concur,2011-04-07 11:47:00,other,0,50,0
nc,2011,upper,SB 187,NCV00003813,upper,Second Reading,2011-04-07 11:19:00,other,36,14,0
nc,2011,upper,SB 316,NCV00003814,upper,Third Reading,2011-04-07 11:46:00,other,38,12,0
nc,2011,upper,SB 316,NCV00003815,upper,Amendment 1,2011-04-07 11:46:00,other,20,30,0
nc,2011,upper,SB 316,NCV00003816,upper,Second Reading,2011-04-06 15:25:00,other,41,9,0
nc,2011,upper,SB 343,NCV00003817,upper,Second Reading,2011-04-06 15:27:00,other,50,0,0
nc,2011,upper,SB 378,NCV00003818,upper,Second Reading,2011-04-06 15:31:00,other,50,0,0
nc,2011,upper,SB 413,NCV00003819,upper,Second Reading,2011-04-06 15:33:00,other,50,0,0
nc,2011,upper,SB 423,NCV00003820,upper,Second Reading,2011-04-07 11:22:00,other,48,2,0
nc,2011,lower,HB 61,NCV00003822,lower,Third Reading,2011-04-07 13:56:00,other,72,46,2
nc,2011,lower,HB 103,NCV00003823,upper,Second Reading,2011-04-06 15:35:00,other,50,0,0
nc,2011,lower,HB 149,NCV00003824,lower,Second Reading,2011-04-07 13:31:00,other,116,1,3
nc,2011,lower,HB 162,NCV00003825,upper,Second Reading,2011-04-07 11:25:00,other,50,0,0
nc,2011,lower,HB 293,NCV00003826,lower,Second Reading,2011-04-07 13:33:00,other,116,1,3
nc,2011,lower,HB 321,NCV00003827,upper,Second Reading,2011-04-06 15:47:00,other,48,2,0
nc,2011,lower,HB 463,NCV00003829,lower,Second Reading,2011-04-07 13:49:00,other,113,2,5
nc,2011,lower,HJR 688,NCV00003830,upper,Second Reading,2011-04-06 15:53:00,other,50,0,0
nc,2011,upper,SB 29,NCV00003834,lower,Second Reading,2011-04-11 19:18:00,other,118,0,2
nc,2011,upper,SB 187,NCV00003839,upper,Third Reading,2011-04-11 19:14:00,other,29,18,3
nc,2011,upper,SB 263,NCV00003840,lower,Second Reading,2011-04-11 19:45:00,other,116,0,4
nc,2011,lower,HR 186,NCV00003842,lower,R2 For Adopt,2011-04-11 19:12:00,other,110,4,6
nc,2011,lower,HB 235,NCV00003844,lower,Second Reading,2011-04-11 20:02:00,other,118,0,2
nc,2011,lower,HB 393,NCV00003848,lower,Second Reading,2011-04-11 20:13:00,other,118,0,2
nc,2011,lower,HB 398,NCV00003849,lower,Second Reading,2011-04-11 19:20:00,other,117,0,3
nc,2011,lower,HB 410,NCV00003850,lower,Second Reading,2011-04-11 19:18:00,other,118,0,2
nc,2011,lower,HB 498,NCV00003852,lower,Second Reading,2011-04-11 19:38:00,other,71,47,2
nc,2011,upper,SB 272,NCV00003854,upper,Second Reading,2011-04-13 14:17:00,other,49,0,1
nc,2011,upper,SB 394,NCV00003855,upper,Second Reading,2011-04-13 15:28:00,other,48,0,2
nc,2011,upper,SB 464,NCV00003856,upper,Second Reading,2011-04-13 14:25:00,other,47,2,1
nc,2011,lower,HB 284,NCV00003859,lower,Second Reading,2011-04-13 15:04:00,other,116,0,4
nc,2011,lower,HB 284,NCV00003860,lower,A1 Owens\Second Reading,2011-04-13 14:53:00,other,116,0,4
nc,2011,lower,HB 383,NCV00003863,upper,Motion 11\Divide Quest,2011-04-13 14:58:00,other,19,30,1
nc,2011,lower,HB 383,NCV00003864,upper,Amendment 2,2011-04-13 14:55:00,other,19,30,1
nc,2011,lower,HB 383,NCV00003865,upper,Amendment 1,2011-04-13 14:39:00,other,19,30,1
nc,2011,lower,HB 383,NCV00003866,upper,Second Reading,2011-04-13 15:25:00,other,29,19,2
nc,2011,lower,HB 498,NCV00003867,lower,Third Reading,2011-04-13 14:50:00,other,70,46,4
nc,2011,lower,HB 614,NCV00003869,lower,Second Reading,2011-04-13 15:39:00,other,115,0,5
nc,2011,lower,HR 748,NCV00003871,lower,R2 For Adopt,2011-04-13 14:23:00,other,116,0,4
nc,2011,upper,SB 8,NCV00003872,upper,Motion 9\To Concur,2011-04-14 13:13:00,other,0,47,3
nc,2011,upper,SB 31,NCV00003873,upper,House Amd. 1\Motion 9\To Concur,2011-04-14 13:14:00,other,0,47,3
nc,2011,upper,SB 265,NCV00003874,upper,Motion 11\Override Veto,2011-04-14 13:43:00,other,30,17,3
nc,2011,lower,HB 215,NCV00003880,upper,Amendment 1,2011-04-14 12:15:00,other,14,35,1
nc,2011,lower,HB 215,NCV00003881,upper,Amendment 2,2011-04-14 12:24:00,other,13,36,1
nc,2011,lower,HB 215,NCV00003882,upper,Second Reading,2011-04-14 12:27:00,other,45,4,1
nc,2011,lower,HB 302,NCV00003886,lower,A1 Samuelson\Second Reading,2011-04-14 14:14:00,other,115,0,5
nc,2011,lower,HB 302,NCV00003887,lower,Second Reading,2011-04-14 14:15:00,other,116,0,4
nc,2011,lower,HB 383,NCV00003890,upper,Third Reading,2011-04-14 13:11:00,other,30,17,3
nc,2011,lower,HB 394,NCV00003892,lower,Second Reading,2011-04-14 14:19:00,other,113,1,6
nc,2011,lower,HB 420,NCV00003893,lower,Second Reading,2011-04-14 15:23:00,other,113,0,7
nc,2011,lower,HB 438,NCV00003894,lower,Second Reading,2011-04-14 15:45:00,other,113,1,6
nc,2011,lower,HR 525,NCV00003896,lower,R2 For Adopt,2011-04-14 13:44:00,other,116,0,4
nc,2011,lower,HR 526,NCV00003897,lower,R2 For Adopt,2011-04-14 13:46:00,other,114,0,6
nc,2011,lower,HB 766,NCV00003903,lower,Second Reading,2011-04-14 14:31:00,other,114,3,3
nc,2011,lower,HB 302,NCV00003909,lower,Third Reading,2011-04-19 14:20:00,other,117,0,3
nc,2011,lower,HB 436,NCV00003912,lower,Second Reading,2011-04-19 14:24:00,other,115,1,4
nc,2011,lower,HB 802,NCV00003914,lower,Second Reading,2011-04-19 14:30:00,other,116,0,4
nc,2011,upper,SB 146,NCV00003925,upper,Motion 9\To Concur,2011-04-19 15:52:00,other,48,0,2
nc,2011,upper,SB 364,NCV00003928,upper,Second Reading,2011-04-19 15:18:00,other,48,0,2
nc,2011,upper,SB 437,NCV00003929,upper,Second Reading,2011-04-19 15:22:00,other,48,0,2
nc,2011,upper,SB 437,NCV00003930,upper,Amendment 1,2011-04-19 15:21:00,other,48,0,2
nc,2011,upper,SB 457,NCV00003931,upper,Second Reading,2011-04-19 15:24:00,other,48,0,2
nc,2011,upper,SB 466,NCV00003932,upper,Second Reading,2011-04-19 15:27:00,other,48,0,2
nc,2011,lower,HB 26,NCV00003933,upper,Second Reading,2011-04-19 15:14:00,other,48,0,2
nc,2011,lower,HB 138,NCV00003934,upper,Second Reading,2011-04-19 15:30:00,other,48,0,2
nc,2011,lower,HB 171,NCV00003935,upper,Second Reading,2011-04-19 15:31:00,other,48,0,2
nc,2011,lower,HB 460,NCV00003937,lower,A1 Jones\Third Reading,2011-04-20 16:43:00,other,117,0,3
nc,2011,lower,HB 821,NCV00003938,lower,Second Reading,2011-04-20 14:36:00,other,117,0,3
nc,2011,upper,SB 141,NCV00003939,upper,Second Reading,2011-04-20 15:19:00,other,47,2,1
nc,2011,upper,SB 182,NCV00003940,upper,Motion 9\To Concur,2011-04-20 16:46:00,other,48,0,2
nc,2011,upper,SB 275,NCV00003941,upper,Motion 9\To Concur,2011-04-20 16:48:00,other,44,4,2
nc,2011,upper,SB 323,NCV00003942,upper,Motion 9\To Concur,2011-04-20 17:30:00,other,0,48,2
nc,2011,upper,SB 397,NCV00003943,upper,Second Reading,2011-04-20 15:22:00,other,47,2,1
nc,2011,upper,SB 414,NCV00003944,upper,Second Reading,2011-04-20 15:38:00,other,39,10,1
nc,2011,upper,SB 414,NCV00003945,upper,Amendment 1,2011-04-20 15:32:00,other,47,2,1
nc,2011,upper,SB 433,NCV00003946,upper,Amendment 3,2011-04-20 16:06:00,other,10,38,2
nc,2011,upper,SB 433,NCV00003947,upper,Amendment 1,2011-04-20 15:41:00,other,48,1,1
nc,2011,upper,SB 433,NCV00003948,upper,Second Reading,2011-04-20 16:08:00,other,38,11,1
nc,2011,upper,SB 434,NCV00003949,upper,Second Reading,2011-04-20 16:22:00,other,49,0,1
nc,2011,upper,SB 472,NCV00003950,upper,Second Reading,2011-04-20 16:24:00,other,49,0,1
nc,2011,upper,SB 474,NCV00003951,upper,Amendment 1,2011-04-20 16:49:00,other,48,0,2
nc,2011,upper,SB 474,NCV00003952,upper,Second Reading,2011-04-20 16:49:00,other,48,0,2
nc,2011,lower,HB 26,NCV00003953,upper,Third Reading,2011-04-20 15:11:00,other,49,0,1
nc,2011,lower,HB 217,NCV00003955,lower,Second Reading,2011-04-21 13:34:00,other,116,0,4
nc,2011,lower,HB 268,NCV00003956,upper,Second Reading,2011-04-20 16:19:00,other,49,0,1
nc,2011,lower,HB 316,NCV00003957,upper,Second Reading,2011-04-20 17:00:00,other,31,18,1
nc,2011,lower,HB 316,NCV00003958,upper,Amendment 1,2011-04-20 16:59:00,other,49,0,1
nc,2011,lower,HB 407,NCV00003960,upper,Second Reading,2011-04-20 16:45:00,other,23,26,1
nc,2011,lower,HB 407,NCV00003961,upper,Motion 7\To Reconsider,2011-04-20 17:31:00,other,32,16,2
nc,2011,lower,HB 407,NCV00003962,upper,Second Reading,2011-04-20 17:33:00,other,30,18,2
nc,2011,lower,HB 637,NCV00003964,lower,Second Reading,2011-04-21 13:43:00,other,116,0,4
nc,2011,lower,HB 660,NCV00003965,lower,Second Reading,2011-04-21 13:45:00,other,116,0,4
nc,2011,lower,HB 803,NCV00003966,lower,Second Reading,2011-04-21 13:51:00,other,117,0,3
nc,2011,lower,HB 857,NCV00003967,lower,Second Reading,2011-04-21 13:48:00,other,117,0,3
nc,2011,upper,SB 83,NCV00003968,upper,Motion 9\To Concur,2011-04-21 11:11:00,other,45,0,5
nc,2011,upper,SB 449,NCV00003969,upper,Second Reading,2011-04-21 11:13:00,other,45,0,5
nc,2011,upper,SB 451,NCV00003970,upper,Second Reading,2011-04-21 11:39:00,other,45,0,5
nc,2011,upper,SB 461,NCV00003971,upper,Second Reading,2011-04-21 11:42:00,other,45,0,5
nc,2011,lower,HB 219,NCV00003972,upper,Second Reading,2011-04-21 11:43:00,other,45,0,5
nc,2011,lower,HB 270,NCV00003973,upper,Second Reading,2011-04-21 11:45:00,other,45,0,5
nc,2011,lower,HB 336,NCV00003974,upper,Second Reading,2011-04-21 11:47:00,other,45,0,5
nc,2011,upper,SB 33,NCV00003975,upper,Motion 9\To Concur,2011-04-26 15:49:00,other,8,40,2
nc,2011,upper,SB 60,NCV00003976,upper,Second Reading,2011-04-26 15:22:00,other,49,0,1
nc,2011,upper,SB 307,NCV00003978,upper,Second Reading,2011-04-26 15:24:00,other,49,0,1
nc,2011,upper,SB 414,NCV00003979,upper,Amendment 2,2011-04-26 15:28:00,other,49,0,1
nc,2011,upper,SB 414,NCV00003980,upper,Third Reading,2011-04-26 15:48:00,other,26,23,1
nc,2011,upper,SB 450,NCV00003981,upper,Second Reading,2011-04-26 15:26:00,other,49,0,1
nc,2011,lower,HB 8,NCV00003982,lower,Second Reading,2011-04-26 14:44:00,other,89,28,3
nc,2011,lower,HB 217,NCV00003985,lower,Third Reading,2011-04-26 14:45:00,other,117,0,3
nc,2011,lower,HB 297,NCV00003986,lower,A1 Starnes\Second Reading,2011-04-26 15:16:00,other,117,0,3
nc,2011,lower,HB 297,NCV00003987,lower,Second Reading,2011-04-26 15:17:00,other,117,0,3
nc,2011,lower,HB 422,NCV00003990,lower,Second Reading,2011-04-26 16:04:00,other,67,50,3
nc,2011,lower,HB 422,NCV00003991,lower,A1 Killian\Second Reading,2011-04-26 15:51:00,other,64,51,5
nc,2011,lower,HB 706,NCV00003994,lower,Second Reading,2011-04-26 16:27:00,other,49,68,3
nc,2011,lower,HB 706,NCV00003995,lower,Second Reading\M6 Reconsider,2011-04-26 17:20:00,other,107,8,5
nc,2011,lower,HB 779,NCV00003997,lower,Second Reading,2011-04-26 16:31:00,other,116,0,4
nc,2011,upper,SB 322,NCV00004005,upper,Second Reading,2011-04-27 15:25:00,other,46,3,1
nc,2011,upper,SB 404,NCV00004006,upper,Second Reading,2011-04-27 15:28:00,other,49,0,1
nc,2011,upper,SB 433,NCV00004007,upper,Third Reading,2011-04-27 15:52:00,other,40,9,1
nc,2011,upper,SB 433,NCV00004008,upper,Amendment 5,2011-04-27 15:52:00,other,19,30,1
nc,2011,upper,SB 433,NCV00004009,upper,Amendment 4,2011-04-27 15:45:00,other,46,3,1
nc,2011,upper,SB 463,NCV00004010,upper,Second Reading,2011-04-27 15:31:00,other,49,0,1
nc,2011,upper,SB 479,NCV00004012,upper,Amendment 1,2011-04-27 15:34:00,other,47,2,1
nc,2011,upper,SB 479,NCV00004013,upper,Second Reading,2011-04-27 15:35:00,other,49,0,1
nc,2011,upper,SB 487,NCV00004014,upper,Second Reading,2011-04-27 15:37:00,other,49,0,1
nc,2011,upper,SB 493,NCV00004015,upper,Second Reading,2011-04-27 15:39:00,other,49,0,1
nc,2011,upper,SB 501,NCV00004016,upper,Second Reading,2011-04-27 15:41:00,other,49,0,1
nc,2011,upper,SB 514,NCV00004017,upper,Second Reading,2011-04-27 15:43:00,other,49,0,1
nc,2011,lower,HB 8,NCV00004018,lower,Third Reading,2011-04-28 10:45:00,other,98,18,4
nc,2011,lower,HB 8,NCV00004019,lower,A1 Stam\Third Reading,2011-04-28 10:28:00,other,113,2,5
nc,2011,lower,HB 422,NCV00004029,lower,Third Reading,2011-04-28 10:51:00,other,65,48,7
nc,2011,lower,HB 546,NCV00004034,lower,Second Reading,2011-04-28 10:20:00,other,72,42,6
nc,2011,lower,HB 561,NCV00004035,lower,Second Reading,2011-04-28 12:20:00,other,111,1,8
nc,2011,lower,HB 598,NCV00004037,lower,Second Reading,2011-04-28 12:28:00,other,113,0,7
nc,2011,lower,HB 779,NCV00004043,lower,Third Reading,2011-04-28 10:54:00,other,115,0,5
nc,2011,lower,HB 779,NCV00004044,lower,A1 Hall\Third Reading,2011-04-28 10:53:00,other,115,0,5
nc,2011,lower,HB 819,NCV00004047,lower,Second Reading,2011-04-28 13:05:00,other,83,29,8
nc,2011,lower,HB 829,NCV00004048,lower,Second Reading,2011-04-28 13:10:00,other,111,0,9
nc,2011,lower,HB 852,NCV00004049,lower,Second Reading,2011-04-28 13:15:00,other,110,0,10
nc,2011,upper,SB 49,NCV00004050,upper,Conference Rpt\Motion 8\To Adopt,2011-04-28 12:36:00,other,41,9,0
nc,2011,upper,SB 110,NCV00004051,upper,Motion 9\To Concur,2011-04-28 12:29:00,other,0,48,2
nc,2011,upper,SB 323,NCV00004052,upper,Conference Rpt\Motion 8\To Adopt,2011-04-28 14:27:00,other,31,17,2
nc,2011,upper,SB 401,NCV00004053,upper,Second Reading,2011-04-28 12:14:00,other,50,0,0
nc,2011,upper,SB 421,NCV00004054,upper,Second Reading,2011-04-28 12:16:00,other,50,0,0
nc,2011,upper,SB 530,NCV00004055,upper,Second Reading,2011-04-28 12:19:00,other,44,6,0
nc,2011,upper,SB 608,NCV00004056,upper,Second Reading,2011-04-28 12:26:00,other,50,0,0
nc,2011,upper,SR 777,NCV00004057,upper,Motion 8\To Adopt,2011-04-28 12:40:00,other,48,2,0
nc,2011,lower,HB 129,NCV00004058,upper,Amendment 6&7\Motion 1\To Table,2011-04-28 14:01:00,other,45,3,2
nc,2011,lower,HB 129,NCV00004059,upper,Amendment 2,2011-04-28 12:50:00,other,15,35,0
nc,2011,lower,HB 129,NCV00004060,upper,Amendment 4,2011-04-28 13:00:00,other,49,0,1
nc,2011,lower,HB 129,NCV00004061,upper,Amendment 1,2011-04-28 12:46:00,other,50,0,0
nc,2011,lower,HB 173,NCV00004062,upper,Second Reading,2011-04-28 12:28:00,other,48,2,0
nc,2011,upper,SB 144,NCV00004063,upper,Second Reading,2011-05-02 19:22:00,other,46,0,4
nc,2011,upper,SB 311,NCV00004065,upper,Second Reading,2011-05-02 19:28:00,other,43,3,4
nc,2011,upper,SR 381,NCV00004066,upper,Motion 8\To Adopt,2011-05-02 19:35:00,other,45,0,5
nc,2011,upper,SB 519,NCV00004067,upper,Second Reading,2011-05-02 19:29:00,other,46,0,4
nc,2011,upper,SB 750,NCV00004068,upper,Second Reading,2011-05-02 19:32:00,other,46,0,4
nc,2011,lower,HB 129,NCV00004070,upper,Amendment 8,2011-05-02 19:17:00,other,45,1,4
nc,2011,lower,HB 129,NCV00004071,upper,Second Reading,2011-05-02 19:21:00,other,37,9,4
nc,2011,lower,HB 129,NCV00004072,upper,Amendment 9,2011-05-02 19:21:00,other,46,0,4
nc,2011,lower,HR 317,NCV00004113,lower,R2 For Adopt,2011-05-02 19:21:00,other,114,0,6
nc,2011,lower,HB 483,NCV00004117,lower,Second Reading,2011-05-02 21:01:00,other,73,44,3
nc,2011,lower,HB 483,NCV00004118,lower,Second Reading\M3 Lay On The\Table/Refer Ap\propriations,2011-05-02 20:41:00,other,65,51,4
nc,2011,lower,HR 667,NCV00004119,lower,R2 For Adopt,2011-05-02 19:45:00,other,118,0,2
nc,2011,lower,HR 875,NCV00004122,lower,R2 For Adopt,2011-05-02 21:04:00,other,113,3,4
nc,2011,upper,SB 105,NCV00004123,upper,Motion 9\To Concur,2011-05-03 15:34:00,other,0,49,1
nc,2011,upper,SB 130,NCV00004124,upper,Motion 9\To Concur,2011-05-03 15:35:00,other,49,0,1
nc,2011,upper,SB 137,NCV00004125,upper,Motion 9\To Concur,2011-05-03 15:36:00,other,49,0,1
nc,2011,upper,SB 380,NCV00004126,upper,Second Reading,2011-05-03 15:29:00,other,43,6,1
nc,2011,upper,SB 432,NCV00004127,upper,Second Reading,2011-05-03 15:31:00,other,49,0,1
nc,2011,upper,SB 488,NCV00004128,upper,Second Reading,2011-05-03 15:33:00,other,46,3,1
nc,2011,lower,HB 129,NCV00004129,upper,Third Reading,2011-05-03 15:09:00,other,39,10,1
nc,2011,upper,SB 135,NCV00004131,upper,Second Reading,2011-05-04 15:17:00,other,46,2,2
nc,2011,upper,SB 215,NCV00004132,upper,Second Reading,2011-05-04 15:26:00,other,48,0,2
nc,2011,upper,SB 229,NCV00004133,upper,Second Reading,2011-05-04 15:39:00,other,45,3,2
nc,2011,upper,SB 247,NCV00004134,upper,Second Reading,2011-05-04 15:41:00,other,48,0,2
nc,2011,upper,SB 321,NCV00004135,upper,Second Reading,2011-05-04 15:43:00,other,48,0,2
nc,2011,upper,SB 407,NCV00004136,upper,Second Reading,2011-05-04 15:44:00,other,48,0,2
nc,2011,upper,SB 521,NCV00004137,upper,Second Reading,2011-05-04 15:47:00,other,48,0,2
nc,2011,upper,SB 586,NCV00004138,upper,Second Reading,2011-05-04 15:49:00,other,48,0,2
nc,2011,upper,SB 620,NCV00004139,upper,Second Reading,2011-05-04 15:51:00,other,48,0,2
nc,2011,upper,SB 676,NCV00004140,upper,Second Reading,2011-05-04 16:08:00,other,41,7,2
nc,2011,lower,HB 483,NCV00004146,lower,A1 Glazier\Third Reading,2011-05-05 11:48:00,other,113,3,4
nc,2011,upper,SB 607,NCV00004147,upper,Amendment 1,2011-05-05 11:19:00,other,49,0,1
nc,2011,upper,SB 607,NCV00004148,upper,Second Reading,2011-05-05 11:19:00,other,49,0,1
nc,2011,upper,SR 673,NCV00004149,upper,Motion 8\To Adopt,2011-05-05 11:29:00,other,49,0,1
nc,2011,lower,HB 483,NCV00004154,lower,Third Reading,2011-05-09 19:35:00,other,83,34,3
nc,2011,lower,HB 589,NCV00004167,lower,A2 Hackney\Second Reading,2011-05-10 15:10:00,other,116,1,3
nc,2011,lower,HB 589,NCV00004168,lower,A1 Haire\Second Reading,2011-05-10 15:02:00,other,47,71,2
nc,2011,lower,HB 589,NCV00004169,lower,Second Reading,2011-05-10 15:10:00,other,110,7,3
nc,2011,upper,SB 19,NCV00004170,upper,Second Reading,2011-05-10 15:15:00,other,50,0,0
nc,2011,upper,SB 126,NCV00004171,upper,Second Reading,2011-05-10 15:18:00,other,50,0,0
nc,2011,upper,SB 345,NCV00004172,upper,Second Reading,2011-05-10 15:21:00,other,49,0,1
nc,2011,upper,SB 354,NCV00004173,upper,Second Reading,2011-05-10 15:24:00,other,50,0,0
nc,2011,upper,SB 380,NCV00004174,upper,Third Reading,2011-05-10 16:01:00,other,43,7,0
nc,2011,upper,SB 380,NCV00004175,upper,Amendment 1,2011-05-10 16:00:00,other,13,37,0
nc,2011,upper,SB 431,NCV00004176,upper,Second Reading,2011-05-10 15:16:00,other,50,0,0
nc,2011,upper,SB 432,NCV00004177,upper,Third Reading,2011-05-10 16:02:00,other,50,0,0
nc,2011,upper,SB 498,NCV00004178,upper,Second Reading,2011-05-10 15:26:00,other,50,0,0
nc,2011,upper,SB 669,NCV00004179,upper,Second Reading,2011-05-10 15:28:00,other,50,0,0
nc,2011,upper,SB 709,NCV00004180,upper,Second Reading,2011-05-10 15:47:00,other,38,12,0
nc,2011,upper,SB 709,NCV00004181,upper,Amendment 1,2011-05-10 15:38:00,other,46,4,0
nc,2011,upper,SB 724,NCV00004182,upper,Second Reading,2011-05-10 15:52:00,other,50,0,0
nc,2011,lower,HB 197,NCV00004187,upper,Second Reading,2011-05-10 15:53:00,other,50,0,0
nc,2011,lower,HB 423,NCV00004189,lower,Second Reading,2011-05-11 15:08:00,other,118,0,2
nc,2011,lower,HB 490,NCV00004190,lower,Second Reading,2011-05-11 15:10:00,other,118,0,2
nc,2011,lower,HB 737,NCV00004191,lower,Second Reading,2011-05-11 15:29:00,other,117,0,3
nc,2011,upper,SB 19,NCV00004194,upper,Third Reading,2011-05-11 15:12:00,other,50,0,0
nc,2011,upper,SB 300,NCV00004197,upper,Second Reading,2011-05-11 15:16:00,other,49,0,1
nc,2011,upper,SB 374,NCV00004198,upper,Second Reading,2011-05-11 15:31:00,other,43,7,0
nc,2011,upper,SB 428,NCV00004199,upper,Second Reading,2011-05-11 15:34:00,other,50,0,0
nc,2011,upper,SB 431,NCV00004200,upper,Third Reading,2011-05-11 15:14:00,other,50,0,0
nc,2011,upper,SB 513,NCV00004201,upper,Second Reading,2011-05-11 15:37:00,other,50,0,0
nc,2011,upper,SB 600,NCV00004202,upper,Second Reading,2011-05-11 15:40:00,other,50,0,0
nc,2011,upper,SB 613,NCV00004203,upper,Second Reading,2011-05-11 15:41:00,other,50,0,0
nc,2011,upper,SB 626,NCV00004204,upper,Second Reading,2011-05-11 15:44:00,other,50,0,0
nc,2011,upper,SB 648,NCV00004205,upper,Second Reading,2011-05-11 15:47:00,other,50,0,0
nc,2011,upper,SB 661,NCV00004206,upper,Second Reading,2011-05-11 15:49:00,other,50,0,0
nc,2011,upper,SB 749,NCV00004207,upper,Second Reading,2011-05-11 15:51:00,other,50,0,0
nc,2011,lower,HB 54,NCV00004208,lower,Second Reading,2011-05-12 13:42:00,other,108,7,5
nc,2011,lower,HB 222,NCV00004209,upper,Second Reading,2011-05-11 15:53:00,other,49,1,0
nc,2011,lower,HB 451,NCV00004213,lower,Second Reading,2011-05-12 13:56:00,other,97,17,6
nc,2011,lower,HB 658,NCV00004215,lower,Second Reading,2011-05-12 15:02:00,other,61,53,6
nc,2011,upper,SB 125,NCV00004218,upper,Second Reading,2011-05-12 11:20:00,other,48,0,2
nc,2011,upper,SB 200,NCV00004219,upper,Second Reading,2011-05-12 11:15:00,other,48,0,2
nc,2011,upper,SB 201,NCV00004220,upper,Second Reading,2011-05-12 11:16:00,other,48,0,2
nc,2011,upper,SR 549,NCV00004221,upper,Motion 8\To Adopt,2011-05-12 11:35:00,other,48,0,2
nc,2011,upper,SB 676,NCV00004222,upper,Third Reading,2011-05-12 11:25:00,other,47,1,2
nc,2011,upper,SB 676,NCV00004223,upper,Amendment 1,2011-05-12 11:25:00,other,48,0,2
nc,2011,lower,HB 769,NCV00004224,upper,Second Reading,2011-05-12 11:22:00,other,48,0,2
nc,2011,lower,HB 54,NCV00004225,lower,A2 Glazier\Third Reading,2011-05-16 19:48:00,other,115,0,5
nc,2011,lower,HB 54,NCV00004226,lower,Third Reading,2011-05-16 19:49:00,other,107,7,6
nc,2011,lower,HB 54,NCV00004227,lower,A1 Spear\Third Reading,2011-05-16 19:47:00,other,109,6,5
nc,2011,lower,HB 366,NCV00004229,lower,A1 Jordan\Second Reading,2011-05-16 19:52:00,other,112,3,5
nc,2011,lower,HB 366,NCV00004230,lower,Second Reading,2011-05-16 20:09:00,other,63,51,6
